customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age
06c9293fab3a3714a02bde072c71c06f,Male,No,Electronic check,0,2022-12-16,Yes,1948-11-11,2023-06-18,ES,36102,Internet,2023-01-31,40.2,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,1,24.74,76
06d1230225635bf4a56221784178e0e3,Male,No,Electronic check,0,2018-09-27,Yes,1984-01-27,2023-09-17,ES,02403,Internet,2023-01-31,84.1,Fiber optic,Yes,No,No,No,1.0,Yes,2023-01-31,4,90.16,40
06dc4c1180f18629b2c0e2ca09d6e33b,Male,Yes,Bank transfer (automatic),0,2022-12-28,No,1990-03-01,2023-07-28,ES,34312,Store,2023-01-31,20.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,2,48.36,34
0704257892a473eccb461fa5fe7f3869,Male,No,Bank transfer (automatic),1,2021-12-08,Yes,1974-03-16,,ES,03126,Internet,2023-01-31,24.5,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,7,143.93,50
071cfb9a444ebb783af7eb50eee8d6b1,Male,Yes,Mailed check,0,2022-12-14,No,1968-11-07,2023-07-03,ES,25577,Phone,2023-01-31,74.25,Fiber optic,No,No,No,No,2.0,No,2023-01-31,1,22.97,56
0724a9f6a53577af7c8eaac615aa5c21,Female,Yes,Bank transfer (automatic),0,2019-08-16,No,1977-01-25,,ES,22226,Internet,2023-01-31,74.65,DSL,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,13,208.91,47
073614f3c2125941fc2f22d021d29504,Female,Yes,Electronic check,0,2022-08-12,No,1997-08-24,2023-05-23,ES,23065,Phone,2023-01-31,89.35,Fiber optic,No,Yes,No,Yes,1.0,Yes,2023-01-31,3,71.94,27
073d6ffc31076dab7d4e45589ead7798,Female,No,Credit card (automatic),0,2017-02-04,Yes,1979-02-24,,ES,27200,Phone,2023-01-31,85.75,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,211.44,45
074061cb471313a6d673865d86c1141d,Female,No,Credit card (automatic),2,2017-01-04,Yes,2009-10-05,,ES,51025,Phone,2023-01-31,68.75,DSL,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,5,82.49,15
0762f828050dbc2a3d0f77d26246bdd6,Male,Yes,Bank transfer (automatic),1,2018-07-12,Yes,2008-10-23,,ES,19265,Store,2023-01-31,79.95,Fiber optic,No,Yes,No,Yes,1.0,No,2023-01-31,11,119.54,16
07630e48f88eab6981769a49567fca99,Male,Yes,Credit card (automatic),0,2018-04-11,No,1971-11-20,,ES,04265,Phone,2023-01-31,90.45,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,7,80.88,53
076be16b1567fe47c53533d750f9fecf,Male,Yes,Electronic check,0,2020-08-03,No,1968-09-15,,ES,31158,Phone,2023-01-31,94.2,Fiber optic,No,No,No,Yes,1.0,Yes,2023-01-31,14,301.42,56
07725c119d445beb0bd17b396044f4e9,Male,Yes,Mailed check,0,2022-09-17,Yes,1990-03-01,2023-09-18,ES,43031,Phone,2023-01-31,80.6,Fiber optic,No,No,Yes,Yes,1.0,No,2023-01-31,1,17.08,34
077605bf7e030472b3973c9d557560b3,Female,No,Electronic check,0,2018-02-09,Yes,2002-11-27,2023-07-14,ES,10386,Store,2023-01-31,101.1,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,3,54.68,22
077a72bbd5e0205544648ad8cc1cf951,Female,No,Mailed check,0,2022-12-04,No,1970-04-15,2023-06-13,ES,04308,Internet,2023-01-31,25.2,DSL,No,No,No,No,0.0,No,2023-01-31,2,22.73,54
0785d2ec8819477b4279dd8336c246f7,Female,Yes,Electronic check,0,2018-11-13,Yes,1962-02-18,,ES,21080,Phone,2023-01-31,100.65,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,12,267.24,62
0797c4054f8a87022a619a23bb85107a,Male,Yes,Electronic check,0,2020-01-11,Yes,1986-01-24,,ES,01423,Phone,2023-01-31,95.4,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,6,128.88,38
079812221143d71c6100a54e3c1f36b6,Female,No,Electronic check,0,2022-11-14,No,1977-11-08,2023-07-19,ES,01295,Phone,2023-01-31,80.75,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,2,23.23,47
07a0a5fccc002903d6f069e83d3fbf5a,Male,Yes,Bank transfer (automatic),2,2017-08-21,Yes,2001-08-19,2023-03-17,ES,47170,Phone,2023-01-31,74.8,DSL,Yes,No,No,Yes,1.0,Yes,2023-01-31,2,43.83,23
07a60c54d56c41374c779f6d0dc7e778,Female,Yes,Credit card (automatic),0,2018-12-10,Yes,1979-09-19,,ES,01191,Phone,2023-01-31,52.15,DSL,No,No,No,No,2.0,No,2023-01-31,12,232.65,45
07b9fb05f1359990ffb35a033117594b,Female,Yes,Mailed check,0,2021-10-19,No,1969-12-08,,ES,12243,Phone,2023-01-31,38.8,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,5,129.72,55
07c3476ea4089ff2baf692226e92d32e,Male,Yes,Electronic check,0,2018-05-16,No,1946-03-02,,ES,22436,Store,2023-01-31,101.05,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,7,95.51,78
07c37f89cb707a8d12454a6de5b6ada1,Male,Yes,Electronic check,0,2022-09-10,No,1996-05-22,,ES,09345,Phone,2023-01-31,40.05,DSL,No,No,No,Yes,0.0,Yes,2023-01-31,4,102.21,28
07d22dc35e3a8aa10a362b97c4bcf286,Female,No,Mailed check,0,2022-12-23,No,1975-12-06,2023-06-02,ES,48329,Internet,2023-01-31,70.75,Fiber optic,No,No,No,No,1.0,No,2023-01-31,3,54.6,49
07d3c85fc5184116f93cc9927026ff4d,Female,Yes,Credit card (automatic),1,2019-01-21,Yes,2010-12-01,,ES,51213,Phone,2023-01-31,105.25,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,6,133.54,14
07de40385fc0581c9e255e2721da8e79,Female,Yes,Electronic check,0,2022-10-07,No,1998-08-22,,ES,39639,Internet,2023-01-31,74.55,Fiber optic,Yes,No,No,No,1.0,No,2023-01-31,14,197.41,26
07e74f29a4726733bfe12fa8d7b82988,Male,Yes,Electronic check,0,2022-04-27,No,1967-05-24,2023-06-23,ES,34554,Phone,2023-01-31,80.8,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,84.7,57
07f419e327c5d0cd0f9475159a084b0d,Female,No,Mailed check,0,2021-08-10,Yes,1968-04-07,,ES,38463,Internet,2023-01-31,19.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,40.01,56
07f680d3d4bd82634d43d56f11d6f795,Male,Yes,Electronic check,0,2022-08-24,No,1983-01-20,,ES,51253,Store,2023-01-31,74.65,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,6,142.13,41
08059e1afca7991b8fc69dfbf19b3c8f,Female,Yes,Bank transfer (automatic),0,2020-03-20,Yes,1996-06-21,,ES,42317,Internet,2023-01-31,60.85,DSL,Yes,No,No,Yes,2.0,No,2023-01-31,7,107.27,28
085cf6bc351eef8d6234b22540a7cdc8,Male,No,Mailed check,1,2019-02-23,Yes,1974-01-05,,ES,27549,Phone,2023-01-31,24.55,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,7,126.16,51
0866b8a7924e58f482c2ea9ac4a618d9,Female,Yes,Mailed check,2,2022-09-08,No,1968-03-17,,ES,50420,Internet,2023-01-31,25.45,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,5,115.68,56
0873bfe8a6408f61f9cbac37f22bb29e,Male,Yes,Mailed check,0,2022-12-18,No,1974-10-24,2023-05-24,ES,12526,Store,2023-01-31,71.55,Fiber optic,No,No,No,No,1.0,No,2023-01-31,3,34.35,50
08a30f54c61143d42115107735cc49bf,Male,No,Mailed check,2,2022-08-24,Yes,2008-05-11,,ES,36558,Internet,2023-01-31,20.1,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,150.85,16
08cb7e652db6227d99f74bbe1619f6e1,Male,No,Electronic check,0,2018-12-28,No,1993-11-24,,ES,43644,Internet,2023-01-31,98.7,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,4,88.35,31
08ce6897fc3975ecffcb255dde149c38,Male,Yes,Credit card (automatic),1,2017-01-11,Yes,2010-02-28,,ES,44019,Phone,2023-01-31,91.95,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,264.43,14
08d2572ec51d1bf47b4cd0bd8e4d6c9f,Female,No,Electronic check,0,2022-12-03,No,1974-07-27,,ES,22471,Store,2023-01-31,74.35,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,6,154.04,50
08d96f3b61bceff52de05f1ffbf86520,Male,Yes,Electronic check,0,2020-12-16,No,1957-01-06,2023-07-19,ES,51101,Internet,2023-01-31,89.5,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,4,83.05,68
091505781087a627e6f8811173a9dda1,Female,No,Credit card (automatic),0,2017-03-09,Yes,1987-03-05,,ES,19021,Phone,2023-01-31,86.45,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,12,128.34,37
0922b733d631804f202363c6842c41fb,Male,Yes,Electronic check,1,2022-12-02,No,1975-03-13,2023-09-14,ES,25060,Internet,2023-01-31,75.35,Fiber optic,No,Yes,No,No,1.0,No,2023-01-31,1,14.23,49
0929564a44ca638ccaadb2a15789aa44,Female,No,Credit card (automatic),2,2017-02-25,Yes,1989-01-05,,ES,11371,Phone,2023-01-31,77.55,DSL,Yes,No,Yes,No,1.0,Yes,2023-01-31,14,170.71,36
092f500588c28969f7b14b3e3f079192,Female,Yes,Credit card (automatic),1,2017-07-04,Yes,1977-10-14,,ES,41399,Store,2023-01-31,58.2,DSL,Yes,Yes,No,Yes,1.0,No,2023-01-31,4,86.69,47
094f971c578f73cab3e3b25abb753fac,Female,Yes,Mailed check,0,2022-12-04,No,1988-10-15,,ES,46182,Store,2023-01-31,20.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,222.69,36
0956814c18ef70cdaa7d765efb932e6d,Female,Yes,Electronic check,2,2017-09-18,Yes,1973-04-23,,ES,36120,Internet,2023-01-31,111.45,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,7,116.11,51
0956bc9c4bd67828e734fc2eeff82d6a,Female,No,Credit card (automatic),1,2017-06-12,Yes,1993-04-19,,ES,39326,Phone,2023-01-31,94.1,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,3,38.07,31
0966b913e97b09b82b6c1d9801ab9d2b,Male,No,Mailed check,0,2022-12-23,No,2001-02-15,2023-07-25,ES,51210,Phone,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,1,16.54,23
0985ee1534e9c312d6a41beb10ef1850,Female,Yes,Electronic check,0,2017-01-15,Yes,1995-06-27,,ES,28457,Internet,2023-01-31,97.85,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,12,194.72,29
0989f15c6440967deacf2a35e62e2958,Male,Yes,Mailed check,0,2022-09-28,No,1990-12-20,,ES,04212,Phone,2023-01-31,50.8,DSL,No,No,No,Yes,1.0,No,2023-01-31,4,84.42,34
09915bded319f257ad640f5ad49cab48,Female,No,Credit card (automatic),0,2017-02-05,Yes,2008-08-21,,ES,42106,Phone,2023-01-31,19.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,276.93,16
09ac3d95e38a5aa5b8b7334f86970913,Female,Yes,Mailed check,0,2022-12-13,No,1968-05-05,2023-04-22,ES,33629,Phone,2023-01-31,85.45,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,13,221.17,56
09c5550a5896886058798335a32e125c,Female,No,Electronic check,0,2021-03-18,No,1991-09-16,2023-09-05,ES,41133,Phone,2023-01-31,89.25,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,2,28.93,33
09cad8077d9f21bfac185c0e600efc6a,Male,No,Bank transfer (automatic),2,2021-07-23,Yes,1988-09-05,,ES,35445,Internet,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,192.55,36
09d3f4055a1a011885238c5395270d5b,Female,Yes,Credit card (automatic),0,2019-02-25,Yes,1996-05-14,,ES,10388,Store,2023-01-31,66.05,DSL,Yes,No,Yes,No,1.0,Yes,2023-01-31,4,65.51,28
09dc0663ccb5bdf226a7661d7c4ba36f,Male,No,Mailed check,2,2018-02-19,Yes,2005-07-22,,ES,22049,Phone,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,263.03,19
09e8331117c9461a26a8635216af8d2d,Male,No,Mailed check,1,2018-04-12,Yes,1976-01-11,,ES,26308,Internet,2023-01-31,59.6,DSL,Yes,Yes,No,Yes,1.0,No,2023-01-31,8,105.51,49
0a3e410ac916e95a2f9bd155b688cd61,Female,No,Electronic check,0,2022-11-19,No,1979-09-02,2023-08-09,ES,08011,Store,2023-01-31,76.4,DSL,No,No,Yes,Yes,1.0,Yes,2023-01-31,3,72.8,45
0a4c4e68f21cd9bd34cf65f70b6a13ce,Male,Yes,Credit card (automatic),1,2018-05-28,Yes,1979-08-18,,ES,42059,Phone,2023-01-31,36.1,DSL,No,Yes,Yes,No,0.0,No,2023-01-31,5,96.94,45
0a509468c177ae3fe6415badb116c9fd,Female,No,Mailed check,0,2022-11-01,No,2005-06-03,,ES,11142,Phone,2023-01-31,20.1,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,79.7,19
0a90fab511d935b1290a07d6bf3dd56f,Female,Yes,Credit card (automatic),0,2022-10-02,No,1961-02-13,2023-04-12,ES,08044,Store,2023-01-31,75.05,Fiber optic,No,No,No,No,2.0,No,2023-01-31,1,10.88,63
0a947be2125af28daac3bd8d35ccd37b,Female,No,Electronic check,0,2022-08-28,No,1945-04-07,,ES,20483,Phone,2023-01-31,80.7,Fiber optic,Yes,Yes,No,No,1.0,No,2023-01-31,8,138.46,79
0a9484674946e4a052fb8ca06c74af9f,Female,No,Electronic check,1,2017-12-09,Yes,1988-08-21,,ES,29169,Internet,2023-01-31,59.8,DSL,Yes,Yes,No,No,2.0,No,2023-01-31,8,161.64,36
0aaf39b3df23a716959ab9edc86b1de2,Male,Yes,Bank transfer (automatic),0,2022-09-18,No,1966-04-12,2023-06-27,ES,48645,Internet,2023-01-31,74.8,Fiber optic,No,No,Yes,No,1.0,No,2023-01-31,4,61.92,58
0aaf53a8355535b34d2e994edba51c50,Female,Yes,Electronic check,0,2020-12-07,Yes,1993-10-22,,ES,34465,Phone,2023-01-31,95.15,Fiber optic,No,No,No,Yes,1.0,Yes,2023-01-31,6,77.4,31
0ac168013609964445c9bf8c8a85c409,Male,Yes,Credit card (automatic),2,2021-02-23,Yes,1992-12-24,,ES,06641,Store,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,124.95,32
0ac4ef3701fc2382b5edf0ca555e5cb2,Male,Yes,Electronic check,0,2022-12-28,No,1970-01-15,,ES,04451,Internet,2023-01-31,24.4,DSL,No,No,No,No,0.0,No,2023-01-31,13,259.89,54
0ad14a726c645aef17c65d1fa9147085,Male,Yes,Electronic check,0,2022-10-04,No,2006-12-06,2023-06-12,ES,41593,Phone,2023-01-31,85.3,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,1,20.6,18
0ad3f8646432e9a58c95e4bffb134efe,Male,No,Mailed check,1,2021-11-09,Yes,1972-09-11,,ES,01647,Phone,2023-01-31,69.2,DSL,Yes,Yes,No,No,2.0,Yes,2023-01-31,14,267.33,52
0adc788f900fc500897824a448f2afb3,Male,Yes,Electronic check,0,2021-01-12,Yes,1954-07-10,2023-03-05,ES,06572,Internet,2023-01-31,78.85,Fiber optic,Yes,No,No,No,2.0,No,2023-01-31,2,40.22,70
0ae9a8210e1cc4f71463fd272d98a105,Female,No,Mailed check,2,2017-01-16,Yes,1974-10-22,,ES,51289,Phone,2023-01-31,107.45,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,7,93.04,50
0aebdfad5984037c7489448a25d51445,Male,Yes,Bank transfer (automatic),2,2017-02-10,Yes,1954-12-06,,ES,08369,Internet,2023-01-31,86.7,Fiber optic,Yes,Yes,Yes,No,1.0,No,2023-01-31,3,51.31,70
0b18da9e01fa14cc8c07f13a9ae3403f,Male,No,Credit card (automatic),0,2018-04-08,No,1968-02-23,,ES,22324,Store,2023-01-31,18.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,5,87.26,56
0b216571d19c722774b69d42ac7b1b29,Female,No,Credit card (automatic),0,2018-01-13,No,1990-09-18,,ES,04133,Store,2023-01-31,80.55,DSL,No,No,Yes,Yes,2.0,Yes,2023-01-31,3,50.96,34
0b273d7580c9263d4e012878dc10a8f5,Female,Yes,Credit card (automatic),0,2021-01-10,No,1981-01-24,,ES,07620,Internet,2023-01-31,49.3,DSL,No,No,Yes,No,1.0,No,2023-01-31,7,79.21,43
0b56f8ea0072d39c67aae2f935c009e8,Male,Yes,Credit card (automatic),0,2020-07-03,No,2001-12-19,,ES,18001,Phone,2023-01-31,94.3,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,10,194.17,23
0b581edbf5f67100792e601e0def07b2,Female,No,Bank transfer (automatic),0,2020-11-19,Yes,1975-02-05,,ES,37315,Internet,2023-01-31,79.3,Fiber optic,No,Yes,No,No,2.0,No,2023-01-31,7,96.36,49
0b5b0156d2ced0658b85d7e84d51d79e,Female,Yes,Credit card (automatic),0,2017-01-09,No,1996-03-07,,ES,29639,Store,2023-01-31,73.0,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,8,188.32,28
0b853c391d160a20ea10289fbf83d0e2,Male,Yes,Mailed check,2,2017-09-05,Yes,2003-08-25,,ES,41057,Internet,2023-01-31,24.8,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,11,280.92,21
0b8a02d6c0cea43112d1600e3610af11,Female,Yes,Electronic check,2,2017-11-27,No,1975-10-18,2023-07-05,ES,31412,Phone,2023-01-31,100.15,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,4,79.54,49
0bb8cc53807ed260b556cda8f6eb1dde,Male,Yes,Credit card (automatic),2,2017-07-02,Yes,1975-02-17,,ES,07121,Internet,2023-01-31,25.7,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,8,95.94,49
0bd21062cfe13776ebdd0a3f275f6487,Male,No,Mailed check,2,2021-06-20,Yes,1993-11-10,,ES,19529,Phone,2023-01-31,20.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,126.81,31
0bd96e8112b9f5ae31bef05177fd4704,Male,Yes,Electronic check,0,2021-12-11,No,1964-03-25,2023-06-23,ES,31086,Store,2023-01-31,91.1,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,2,25.95,60
0beb53e0300968ffbe372cd8fa975504,Female,Yes,Bank transfer (automatic),0,2017-03-19,Yes,1974-11-02,,ES,36480,Phone,2023-01-31,49.85,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,12,278.37,50
0c18c33542b60b664db5e94fc61271cf,Female,Yes,Credit card (automatic),0,2022-03-24,No,1968-08-15,2023-06-08,ES,45294,Store,2023-01-31,81.0,Fiber optic,No,Yes,No,No,2.0,No,2023-01-31,1,14.52,56
0c216979ddd05cfecf51450258e302d9,Male,Yes,Credit card (automatic),1,2018-09-03,Yes,1968-12-16,,ES,23132,Store,2023-01-31,20.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,147.4,56
0c2658adedd87c3e61ff57fc9e2c9d83,Female,Yes,Electronic check,0,2021-04-20,Yes,1990-09-17,2023-06-09,ES,18348,Phone,2023-01-31,86.5,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,1,10.94,34
0c318c2d89307f4c0be3d6eb701aef64,Male,Yes,Electronic check,0,2022-01-15,No,1981-04-25,2023-03-28,ES,49273,Phone,2023-01-31,59.8,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,4,77.9,43
0c3700072611f22faa2d17081d97a0ad,Female,No,Electronic check,0,2020-12-08,Yes,2001-06-13,,ES,44142,Store,2023-01-31,54.1,DSL,No,Yes,No,No,2.0,No,2023-01-31,4,63.97,23
0c4fc4908af258b12117afe0abfe260f,Male,Yes,Mailed check,1,2022-12-03,No,1946-02-19,2023-08-27,ES,22557,Store,2023-01-31,50.15,DSL,No,No,Yes,No,1.0,No,2023-01-31,3,46.82,78
0c5b61dd9ca56a11fe9f4829e26615be,Male,Yes,Electronic check,0,2022-12-07,No,1976-03-08,2023-06-27,ES,16522,Phone,2023-01-31,88.35,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,1,20.36,48
0c622acb05a119d7c1006a768d98e39c,Female,Yes,Electronic check,0,2022-11-22,Yes,1955-02-12,,ES,06056,Internet,2023-01-31,69.3,Fiber optic,No,No,No,No,1.0,No,2023-01-31,8,107.06,69
0c794bcc61ce8884121a933362182b5c,Female,No,Bank transfer (automatic),1,2021-05-24,Yes,1978-02-18,,ES,30027,Internet,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,48.05,46
0c7d816f137bb189afc5acf38d0cc5ba,Female,Yes,Electronic check,0,2021-11-21,Yes,1950-05-25,2023-09-18,ES,36365,Internet,2023-01-31,100.2,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,2,27.41,74
0c7fd8a8be775b8d1664ef41921dfcb3,Female,Yes,Electronic check,0,2018-01-15,No,1986-07-07,2023-09-02,ES,21010,Phone,2023-01-31,50.8,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,3,64.23,38
0c8135f7c0951b6e9cda6c3c65a647cd,Female,Yes,Electronic check,0,2022-11-26,No,1934-09-14,,ES,31178,Internet,2023-01-31,44.3,DSL,No,No,No,No,1.0,No,2023-01-31,5,75.19,90
0c8a0b41b9c551c2d254bf8f8517862b,Male,No,Electronic check,0,2021-05-01,No,1941-06-20,,ES,43331,Phone,2023-01-31,89.95,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,7,178.4,83
0c8d2f0daf5c1aa45841ff298688e8e8,Male,No,Electronic check,2,2022-12-22,No,2008-12-05,2023-05-14,ES,27030,Internet,2023-01-31,24.75,DSL,No,No,No,No,0.0,No,2023-01-31,1,18.55,16
0c8e702780cfef0dcd8813615d538f86,Female,Yes,Mailed check,0,2022-12-11,No,1969-09-28,,ES,03451,Phone,2023-01-31,19.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,6,112.6,55
0c980b2feb3cea50ceaac8c562dcacca,Female,Yes,Electronic check,0,2019-06-08,Yes,2001-05-26,,ES,09377,Phone,2023-01-31,94.1,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,7,173.87,23
0c98ea7fce2388c4a63f97696c9a8158,Male,No,Credit card (automatic),2,2020-01-24,Yes,1989-11-15,,ES,47159,Store,2023-01-31,60.7,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,5,53.02,35
0c99a984f2a559c9a7ef6d6e8b12a634,Female,No,Electronic check,0,2018-02-13,Yes,1968-06-12,,ES,17001,Store,2023-01-31,93.35,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,9,92.27,56
0c9eecee53c29c621e5e3225b525f60d,Female,No,Bank transfer (automatic),2,2017-01-19,Yes,1998-05-13,,ES,34461,Phone,2023-01-31,64.45,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,6,97.81,26
0ca640333b292679752a5b665a1a87e5,Female,No,Electronic check,0,2022-10-08,No,1949-12-22,2023-07-25,ES,23589,Internet,2023-01-31,45.0,DSL,No,No,No,No,1.0,No,2023-01-31,2,47.62,75
0cbc66ab7fe0a65031148682c1814b0f,Male,Yes,Credit card (automatic),0,2017-09-16,Yes,1979-03-07,,ES,05634,Internet,2023-01-31,102.45,Fiber optic,No,Yes,Yes,Yes,1.0,Yes,2023-01-31,14,325.69,45
0cd8b664b21771fb8791d99043e39a8b,Male,Yes,Electronic check,0,2017-01-04,Yes,1976-05-07,,ES,42029,Phone,2023-01-31,94.65,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,3,33.44,48
0d0f1252737c4f057ea2b1d8f1984b29,Female,Yes,Electronic check,0,2022-01-06,No,1978-10-27,2023-04-15,ES,38231,Internet,2023-01-31,78.95,Fiber optic,Yes,No,No,No,2.0,No,2023-01-31,3,32.76,46
0d20f41c2532b526fde1dd6291962e6c,Female,Yes,Credit card (automatic),0,2019-11-01,No,1971-06-14,2023-08-05,ES,47594,Store,2023-01-31,83.9,Fiber optic,Yes,Yes,Yes,No,1.0,No,2023-01-31,2,30.34,53
0d2abfe1b1d185f7809f8310c49f99ad,Female,Yes,Credit card (automatic),0,2020-05-25,No,1985-08-13,,ES,14555,Store,2023-01-31,104.05,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,5,128.79,39
0d301d2269b941a8655e22ef8af247fc,Female,No,Credit card (automatic),1,2018-05-24,Yes,1994-06-25,,ES,07279,Phone,2023-01-31,81.25,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,205.28,30
0d32c639590454f518636ff489ec8904,Male,Yes,Electronic check,0,2021-03-16,No,1973-01-11,2023-03-16,ES,50098,Internet,2023-01-31,79.35,Fiber optic,No,Yes,No,No,2.0,No,2023-01-31,3,44.11,52
0d415123438dd049219f7c12cb3e8ddf,Male,No,Mailed check,0,2021-06-27,No,2007-11-19,,ES,27511,Store,2023-01-31,69.6,DSL,No,No,No,No,2.0,Yes,2023-01-31,6,100.5,17
0d52ede98b35f622a1a7dfaf1c9c9918,Female,No,Bank transfer (automatic),1,2017-02-05,Yes,1974-01-10,,ES,49158,Internet,2023-01-31,89.9,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,70.32,51
0d5446eb9032d2f5f5557e3ceac513d9,Male,Yes,Mailed check,0,2020-07-20,Yes,1982-03-13,,ES,07287,Internet,2023-01-31,50.0,DSL,No,No,Yes,No,1.0,No,2023-01-31,11,284.56,42
0d60e974922a8b66e54088d2bbbbe011,Female,Yes,Bank transfer (automatic),0,2017-01-22,Yes,1966-07-23,,ES,47398,Phone,2023-01-31,86.4,DSL,Yes,Yes,No,Yes,2.0,Yes,2023-01-31,8,138.31,58
0d7843a8e2456e61a1a172dadcba330e,Male,Yes,Mailed check,0,2022-10-07,No,2010-01-15,,ES,38601,Phone,2023-01-31,19.1,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,173.87,14
0dd96754f60ac2f7670b9ee9e3d6c134,Male,Yes,Bank transfer (automatic),0,2022-08-20,No,2009-12-24,2023-05-24,ES,34597,Store,2023-01-31,75.9,Fiber optic,No,No,No,No,2.0,No,2023-01-31,2,33.07,15
0dfe71b1036aaf93f0d6050dcde6ec4f,Male,Yes,Electronic check,2,2020-03-28,Yes,2008-02-23,,ES,37513,Phone,2023-01-31,89.85,Fiber optic,No,Yes,Yes,No,1.0,Yes,2023-01-31,10,107.27,16
0e3d603ac561257597107f9cc0549199,Male,Yes,Electronic check,0,2022-02-28,No,1972-03-24,,ES,36352,Phone,2023-01-31,61.25,DSL,No,Yes,No,No,1.0,Yes,2023-01-31,11,192.98,52
