customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age,probabilidad_churn,nivel_riesgo
1c10d8a364778a04b8c91a4bf0d3047f,Female,No,Bank transfer (automatic),0,2022-08-17,No,1973-01-28,,ES,51356,Store,2023-01-31,50.55,DSL,No,Yes,No,No,1.0,No,2023-01-31,3,50.02,51,0.9328565805263548,Muy Alto
99d0b3fb76ab3d036accd1c84f3cce64,Male,Yes,Credit card (automatic),2,2018-02-20,Yes,1991-09-05,,ES,23195,Phone,2023-01-31,99.5,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,3,32.36,33,0.9327326992339404,Muy Alto
80166104740d9c77560d767c9d5f32bc,Male,Yes,Electronic check,0,2022-05-24,No,2001-09-04,,ES,24261,Phone,2023-01-31,59.25,DSL,No,No,No,No,2.0,Yes,2023-01-31,3,76.59,23,0.9320709652901802,Muy Alto
9fccc66177e65964265d8dfec9ba82ef,Female,Yes,Credit card (automatic),0,2017-01-02,No,1987-01-20,,ES,21227,Store,2023-01-31,108.05,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,48.74,37,0.9320437537108206,Muy Alto
ebd360ba0cacee2c32dd6b8fbb6c36a6,Female,Yes,Bank transfer (automatic),2,2017-01-07,Yes,1983-03-23,,ES,48406,Phone,2023-01-31,95.9,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,4,65.23,41,0.9315008534396831,Muy Alto
1cc490678929b470eb075baf3e66dc25,Male,Yes,Electronic check,0,2022-06-17,Yes,1959-12-05,,ES,23075,Store,2023-01-31,89.0,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,6,97.0,65,0.9309310160303272,Muy Alto
9c1a6444753f66bb0989ad148a2dcf44,Male,No,Mailed check,0,2022-06-07,No,1983-02-18,,ES,51599,Phone,2023-01-31,54.85,DSL,No,No,No,No,1.0,Yes,2023-01-31,3,73.45,41,0.9302269038421447,Muy Alto
39ace279254fc3de67389002fcfdc768,Male,No,Bank transfer (automatic),0,2017-12-13,Yes,2003-05-15,,ES,17523,Internet,2023-01-31,99.4,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,3,55.19,21,0.9300733957387614,Muy Alto
3c01b4a625be7bbd66f1e609694f992c,Male,Yes,Electronic check,2,2020-03-22,No,2003-02-20,,ES,36292,Phone,2023-01-31,103.8,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,3,70.98,21,0.9298592815321516,Muy Alto
ab165f28d117a5966050292f445a86a3,Female,No,Bank transfer (automatic),2,2018-05-18,Yes,1971-01-14,,ES,25248,Phone,2023-01-31,88.9,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,4,72.32,53,0.9294645521995943,Muy Alto
ca7bb20cfb84a3915c65cb770deb8697,Female,No,Mailed check,0,2020-09-17,No,1964-08-02,,ES,44176,Phone,2023-01-31,59.0,DSL,Yes,No,Yes,No,2.0,No,2023-01-31,3,50.65,60,0.9289043935626379,Muy Alto
2c9e14f28ceb52be81f78e429b47e6a8,Male,Yes,Electronic check,0,2018-04-26,No,1961-07-15,,ES,39182,Phone,2023-01-31,53.5,DSL,No,No,Yes,Yes,1.0,No,2023-01-31,3,59.56,63,0.9286708997025894,Muy Alto
26a6961ffbf07c2ab60430fbe68b7f7f,Female,No,Credit card (automatic),1,2020-02-08,No,2008-06-02,,ES,17592,Phone,2023-01-31,55.6,DSL,Yes,Yes,No,No,1.0,No,2023-01-31,3,52.31,16,0.9277939079425674,Muy Alto
4e5e91bbedba1666cb67f2012d5b5361,Female,Yes,Electronic check,0,2022-12-18,No,2009-07-26,,ES,42323,Phone,2023-01-31,70.25,Fiber optic,No,No,No,No,1.0,No,2023-01-31,2,34.44,15,0.927756157676906,Muy Alto
6bdaebf56d119185bccc7e496befbf68,Male,Yes,Bank transfer (automatic),1,2018-05-04,Yes,2002-04-22,,ES,4110,Phone,2023-01-31,59.8,DSL,Yes,Yes,Yes,No,1.0,No,2023-01-31,3,60.79,22,0.9271597862190528,Muy Alto
f2731d74d7f1ba3949aa82bd03d68ac4,Male,Yes,Bank transfer (automatic),0,2021-02-02,Yes,2005-09-27,,ES,43278,Store,2023-01-31,59.95,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,3,51.43,19,0.9268941994876536,Muy Alto
75ba22560d0e8b5abb5868a0828a0e32,Male,Yes,Mailed check,0,2019-12-24,Yes,2006-11-13,,ES,40072,Store,2023-01-31,55.05,DSL,Yes,No,No,No,2.0,No,2023-01-31,4,44.49,18,0.926301248143624,Muy Alto
2b62e38cb914a93714622e06714e3067,Male,No,Mailed check,0,2021-10-28,No,1989-07-10,,ES,16144,Internet,2023-01-31,19.75,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,46.23,35,0.9241835358718294,Muy Alto
3c8194fe317fe44ce7d0155ebca9bb35,Male,Yes,Electronic check,0,2022-10-02,No,1987-10-07,,ES,18620,Store,2023-01-31,20.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,38.76,37,0.923812408418287,Muy Alto
77b5d74e9a3ba3f35482c71b1cacf55a,Male,No,Credit card (automatic),1,2018-12-18,Yes,1981-05-01,,ES,44097,Phone,2023-01-31,59.6,DSL,Yes,Yes,No,Yes,1.0,No,2023-01-31,3,59.09,43,0.9236148740849849,Muy Alto
f118e88c7017518aa3b91a522e77ad56,Male,Yes,Credit card (automatic),0,2022-09-23,No,2006-07-23,,ES,10047,Phone,2023-01-31,44.8,DSL,No,No,No,No,1.0,No,2023-01-31,3,33.93,18,0.923217306051897,Muy Alto
db3965c0db9ff43fae0aa6969b7ad1be,Female,No,Mailed check,0,2022-12-28,No,2002-06-21,,ES,7274,Phone,2023-01-31,71.1,Fiber optic,No,No,No,No,1.0,No,2023-01-31,4,81.04,22,0.922968961978291,Muy Alto
7c91cbaa7058058e663947b6b3c97e15,Male,No,Mailed check,0,2022-11-18,No,1973-11-15,,ES,51412,Store,2023-01-31,19.95,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,55.47,51,0.9226660965715139,Muy Alto
d60895795e521beaa256cb550e63d72b,Male,Yes,Electronic check,0,2021-11-16,No,1996-02-19,,ES,50383,Store,2023-01-31,20.05,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,57.13,28,0.9224022651909971,Muy Alto
f073b6bb2106101db56b3ef1a0352067,Female,Yes,Electronic check,2,2020-02-08,Yes,2002-03-11,,ES,39596,Internet,2023-01-31,106.9,Fiber optic,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,4,55.64,22,0.9223793858562268,Muy Alto
e7b2e426e61905b2fe464c454d19d613,Female,Yes,Electronic check,0,2022-11-08,Yes,2000-09-12,,ES,46136,Phone,2023-01-31,84.05,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,4,99.72,24,0.9211678994304203,Muy Alto
8c5f72cae93e5fd557c6c0a3003bf39f,Male,Yes,Credit card (automatic),0,2017-08-04,Yes,1959-11-13,,ES,17500,Store,2023-01-31,92.7,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,4,44.16,65,0.9206094981775635,Muy Alto
d8932dae837f8033fada7598018a403d,Female,Yes,Electronic check,0,2019-07-28,No,2006-07-06,,ES,20461,Store,2023-01-31,54.75,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,3,44.99,18,0.9203545387843924,Muy Alto
848f15c516c80afb5ee524a33a2c57a8,Female,Yes,Electronic check,2,2021-11-04,Yes,1981-07-05,,ES,9571,Phone,2023-01-31,84.8,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,4,99.24,43,0.9196713201551493,Muy Alto
7a88e5286f7a7adbb639c2a4ced07d7f,Male,Yes,Credit card (automatic),0,2019-09-27,Yes,1958-06-25,,ES,9280,Internet,2023-01-31,98.15,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,3,46.28,66,0.9192740914801163,Muy Alto
4817d3c1afa8390c93a5abeaa7e1ff97,Female,Yes,Mailed check,1,2022-07-03,Yes,2010-02-18,,ES,39195,Store,2023-01-31,94.05,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,4,70.33,14,0.9186370846273225,Muy Alto
ebd7dffe97a13c8cc4c8632a0604320f,Male,Yes,Mailed check,0,2020-07-03,No,1997-09-08,,ES,40260,Internet,2023-01-31,64.5,DSL,Yes,No,No,No,2.0,Yes,2023-01-31,3,43.77,27,0.9184570487431385,Muy Alto
fb3618749ef637a4360901e7664975fd,Female,No,Bank transfer (automatic),0,2022-02-09,No,1968-03-07,,ES,30325,Phone,2023-01-31,64.05,DSL,Yes,No,Yes,No,1.0,Yes,2023-01-31,3,49.12,56,0.9183302000203198,Muy Alto
b39c514b00ec966b569e0009cb8f74e8,Male,Yes,Bank transfer (automatic),2,2020-11-11,No,1970-03-04,,ES,30031,Internet,2023-01-31,39.95,DSL,No,Yes,No,No,0.0,Yes,2023-01-31,4,60.89,54,0.918107962845209,Muy Alto
3cbf45b4889afed440105f28dbbb5171,Male,Yes,Electronic check,0,2022-05-05,No,1967-11-15,,ES,16373,Internet,2023-01-31,66.25,DSL,No,No,No,No,1.0,Yes,2023-01-31,4,68.28,57,0.9179739973483195,Muy Alto
431da0027bfa7a2b27c7d3d080165766,Male,Yes,Bank transfer (automatic),0,2022-05-18,Yes,1976-10-12,,ES,50244,Store,2023-01-31,49.55,DSL,No,Yes,No,No,1.0,No,2023-01-31,4,49.81,48,0.9177029109290561,Muy Alto
606b7abf591de5dcf0c3d2f7947e46fa,Male,No,Mailed check,0,2022-12-22,No,1985-06-13,,ES,25479,Store,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,35.99,39,0.9176491556282801,Muy Alto
7dcbd0cefdccddd37a59830cc88e3d13,Male,No,Electronic check,2,2020-06-24,Yes,2011-11-07,,ES,49467,Store,2023-01-31,59.95,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,3,52.33,13,0.9171779174594552,Muy Alto
86e4ec4027851e9a1b8ea0fc23ce728a,Female,No,Mailed check,0,2022-02-22,No,1982-11-02,,ES,5358,Store,2023-01-31,70.5,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,4,60.08,42,0.9168810267482073,Muy Alto
8d40a2663d963edcf7cb93d43dfcd7a7,Female,No,Bank transfer (automatic),2,2017-06-14,Yes,2000-01-04,,ES,6458,Internet,2023-01-31,36.15,DSL,Yes,Yes,No,No,0.0,No,2023-01-31,4,55.68,25,0.916028955691314,Muy Alto
b65a14ddd703d9fb953948ba295730fd,Male,No,Credit card (automatic),1,2017-01-01,Yes,2006-03-01,,ES,46410,Store,2023-01-31,38.5,DSL,Yes,Yes,Yes,No,0.0,No,2023-01-31,3,55.82,18,0.9158874768899743,Muy Alto
cba3076ca7cc255e65f890b73e929a6f,Male,No,Mailed check,0,2020-03-23,No,1980-09-16,,ES,40527,Internet,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,56.36,44,0.9155936790991194,Muy Alto
e984fd2f4a91627c4bd09e54f45763ad,Female,Yes,Electronic check,1,2017-07-28,Yes,1944-04-11,,ES,40030,Internet,2023-01-31,104.9,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,4,67.48,80,0.915572549773193,Muy Alto
aff2c23f284850f32cb060bfb204d474,Female,Yes,Credit card (automatic),0,2017-02-22,No,1957-09-12,,ES,17308,Store,2023-01-31,99.65,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,3,76.8,67,0.9146062236750998,Muy Alto
c01f9ff3a629d00a6554ecbb3309fb93,Male,No,Electronic check,0,2020-11-15,No,1981-04-08,,ES,9367,Store,2023-01-31,35.75,DSL,No,No,Yes,Yes,0.0,No,2023-01-31,3,31.02,43,0.9138909607233585,Muy Alto
e9ccb8f89952af927e72317e3874a803,Male,No,Credit card (automatic),0,2022-12-25,Yes,2004-02-18,,ES,22310,Store,2023-01-31,75.35,Fiber optic,No,No,Yes,No,1.0,No,2023-01-31,3,75.89,20,0.9137465271266136,Muy Alto
8b1e9b489e135bd9c298b3b1c8797746,Female,Yes,Bank transfer (automatic),0,2019-01-21,Yes,2003-06-26,,ES,19139,Phone,2023-01-31,60.6,DSL,Yes,No,No,Yes,2.0,No,2023-01-31,3,52.29,21,0.9131101059847758,Muy Alto
7b7995bdcc9fbc73bc0be47ae9e91bb1,Female,Yes,Electronic check,0,2022-05-18,No,1990-08-05,,ES,46575,Store,2023-01-31,65.45,DSL,No,Yes,No,Yes,1.0,Yes,2023-01-31,4,58.19,34,0.9128899230246375,Muy Alto
4353fe98d53457a61b62295eb035827d,Male,No,Electronic check,0,2021-08-02,No,2008-11-22,,ES,8158,Internet,2023-01-31,86.75,Fiber optic,No,No,Yes,Yes,2.0,No,2023-01-31,3,45.33,16,0.912862939130365,Muy Alto
5ea0eb7f985236eae9cb7dda309eca3e,Male,Yes,Electronic check,2,2022-12-10,Yes,1981-01-21,,ES,11219,Phone,2023-01-31,81.05,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,6,91.07,43,0.9128189591932693,Muy Alto
9f6dff04bfb47657e435b4d9b68e3d5d,Male,Yes,Electronic check,0,2022-01-03,Yes,1969-01-26,,ES,18607,Store,2023-01-31,84.6,Fiber optic,Yes,Yes,Yes,No,1.0,No,2023-01-31,3,35.07,55,0.9125684029357505,Muy Alto
d7dfbaa683338942c7b0520cbde131d3,Female,No,Mailed check,0,2022-03-15,No,1977-05-24,,ES,2361,Store,2023-01-31,64.9,DSL,No,Yes,No,Yes,1.0,Yes,2023-01-31,4,65.06,47,0.9119899990823618,Muy Alto
1b07e686091dab5e112b3f8c087245ad,Male,Yes,Electronic check,0,2022-04-03,No,1996-08-27,,ES,44222,Internet,2023-01-31,85.5,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,6,86.18,28,0.9111525469319716,Muy Alto
0989f15c6440967deacf2a35e62e2958,Male,Yes,Mailed check,0,2022-09-28,No,1990-12-20,,ES,4212,Phone,2023-01-31,50.8,DSL,No,No,No,Yes,1.0,No,2023-01-31,4,84.42,34,0.9107648388635919,Muy Alto
d75d23428327e1ca5a63dea7bfe64ef9,Female,Yes,Credit card (automatic),0,2019-05-20,No,1962-04-19,,ES,34150,Phone,2023-01-31,109.8,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,4,52.72,62,0.9104397590012628,Muy Alto
bc490764d0d6757daa187dcf94d69265,Female,Yes,Bank transfer (automatic),0,2018-12-11,No,1939-11-28,,ES,42089,Internet,2023-01-31,89.85,Fiber optic,No,Yes,Yes,No,1.0,Yes,2023-01-31,3,33.99,85,0.9099746476890916,Muy Alto
a657ad416e19391f4cc614f992146637,Female,No,Mailed check,0,2020-01-19,No,1989-10-02,,ES,11456,Phone,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,33.41,35,0.9094468387483616,Muy Alto
5cbc6f4b5c5c4c2cda2b6e0e25908287,Male,No,Credit card (automatic),1,2017-11-25,Yes,1993-07-20,,ES,17064,Phone,2023-01-31,71.4,DSL,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,4,44.0,31,0.9091442169545857,Muy Alto
f65be37a811e560b1c131f6e2ad570a3,Male,No,Mailed check,0,2021-07-11,No,1979-09-20,,ES,41163,Store,2023-01-31,69.5,DSL,Yes,No,Yes,No,2.0,Yes,2023-01-31,3,34.56,45,0.9084003607969053,Muy Alto
1e7c5468ad9f56640f705160ce34ff6c,Female,Yes,Bank transfer (automatic),0,2017-07-07,No,1977-03-01,,ES,28491,Internet,2023-01-31,61.15,DSL,Yes,Yes,Yes,No,1.0,No,2023-01-31,4,56.2,47,0.9081032327781628,Muy Alto
732fe618ca728dabb68e9c20a73723c9,Female,Yes,Bank transfer (automatic),1,2022-10-07,No,1991-01-26,,ES,42370,Store,2023-01-31,64.5,DSL,Yes,No,No,Yes,1.0,Yes,2023-01-31,3,38.41,33,0.907776178104259,Muy Alto
254d7d4528418caeb18135ea67d93c40,Female,Yes,Electronic check,0,2021-06-01,Yes,1939-03-01,,ES,20554,Phone,2023-01-31,94.95,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,6,92.14,85,0.9070654728449631,Muy Alto
7419bb302e20c714809eddd6690e15f8,Female,Yes,Electronic check,1,2017-12-25,Yes,1962-12-19,,ES,26343,Phone,2023-01-31,65.2,DSL,No,No,Yes,No,2.0,Yes,2023-01-31,4,65.61,62,0.9070098261245368,Muy Alto
ef87b014c7ba05ea07f2c692766f6705,Male,Yes,Credit card (automatic),0,2021-07-14,Yes,1945-10-04,,ES,14184,Phone,2023-01-31,59.1,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,4,48.96,79,0.9067621029008757,Muy Alto
f3d0532f44477a981bcba60c1a321464,Male,Yes,Credit card (automatic),2,2019-06-25,Yes,1980-09-04,,ES,9281,Internet,2023-01-31,104.3,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,3,59.72,44,0.9064389553242198,Muy Alto
bcad34e05f33793f94cabcc658e79344,Male,Yes,Electronic check,0,2022-10-01,No,1934-09-28,,ES,20375,Phone,2023-01-31,94.85,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,4,95.39,90,0.9060260845469083,Muy Alto
4c35e3ed8b00a587abb10f1652ec8050,Female,No,Mailed check,1,2023-01-12,Yes,1995-05-08,,ES,32214,Phone,2023-01-31,73.35,DSL,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,52.57,29,0.9060237740911389,Muy Alto
29655b81316449d377163997e1f15500,Male,Yes,Credit card (automatic),0,2018-03-14,No,1988-05-23,,ES,6370,Internet,2023-01-31,25.3,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,40.56,36,0.9058931177433704,Muy Alto
8168f85b9e7f103981b366a46b898ea9,Male,Yes,Mailed check,0,2022-08-04,No,1971-01-09,,ES,6047,Internet,2023-01-31,19.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,2,46.22,54,0.905514127191688,Muy Alto
b7d65bda7ff0a21b41476de598633f28,Female,No,Bank transfer (automatic),0,2020-10-16,No,1976-06-28,,ES,22133,Phone,2023-01-31,52.85,DSL,Yes,Yes,No,No,1.0,No,2023-01-31,3,63.72,48,0.9046897045738901,Muy Alto
82da0c7287b821f7a7c047ee6d3990f6,Male,No,Electronic check,2,2017-02-19,Yes,1981-03-26,,ES,46385,Store,2023-01-31,90.4,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,40.25,43,0.9045822669494465,Muy Alto
5804a24f3c80bda2d4f55791ebadbdde,Male,No,Electronic check,2,2017-02-24,Yes,1983-02-13,,ES,21424,Store,2023-01-31,90.35,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,3,45.37,41,0.9045822669494465,Muy Alto
2d39847e70d545db617620b1aad1774e,Male,Yes,Bank transfer (automatic),0,2017-01-06,Yes,2002-08-01,,ES,48058,Phone,2023-01-31,115.8,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,4,70.36,22,0.9034866319972101,Muy Alto
81f6be4531a0687a0e26db164372ec53,Female,Yes,Credit card (automatic),1,2022-01-04,Yes,1972-09-17,,ES,2072,Internet,2023-01-31,58.35,DSL,No,No,Yes,No,1.0,Yes,2023-01-31,3,36.5,52,0.9033245716453625,Muy Alto
285304ed7f038b88d5d24da8135f2570,Female,No,Mailed check,0,2022-01-21,No,1992-12-07,,ES,21514,Phone,2023-01-31,49.85,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,3,70.36,32,0.9031709936570449,Muy Alto
b549ccf97986c189886b160758453b31,Male,Yes,Bank transfer (automatic),1,2017-10-18,No,1977-11-18,,ES,7554,Phone,2023-01-31,40.6,DSL,Yes,Yes,No,Yes,0.0,No,2023-01-31,4,62.44,47,0.9031580450648165,Muy Alto
72d847813adbc9e895ab1bb33fd9aa42,Male,Yes,Electronic check,0,2022-11-15,No,2011-09-25,,ES,50339,Internet,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,63.22,13,0.9031557694988084,Muy Alto
86853116203249f54944c2f2d85d451b,Male,No,Bank transfer (automatic),0,2020-08-20,No,2005-07-16,,ES,40517,Internet,2023-01-31,48.95,DSL,No,No,Yes,No,1.0,No,2023-01-31,3,39.69,19,0.9026610869519004,Muy Alto
8e878038438581eb6baf00c804131c1c,Female,Yes,Bank transfer (automatic),0,2017-01-03,Yes,2005-08-28,,ES,42605,Store,2023-01-31,94.25,Fiber optic,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,4,62.08,19,0.9025555203166136,Muy Alto
fd220034431d2e7168d9a30ec5f35e4e,Male,Yes,Mailed check,2,2019-04-19,Yes,2004-05-23,,ES,33287,Phone,2023-01-31,84.35,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,3,45.59,20,0.9025440580184746,Muy Alto
d11db6fdc8b188d5b63744a9a3cf2de0,Male,No,Mailed check,0,2021-03-08,No,1995-11-28,,ES,16075,Internet,2023-01-31,20.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,59.98,29,0.9024543180918222,Muy Alto
4247ca090a52883e7c64028701f7b8b2,Male,Yes,Electronic check,0,2021-04-12,No,1993-04-10,,ES,13296,Store,2023-01-31,73.7,Fiber optic,No,No,No,No,2.0,No,2023-01-31,5,101.66,31,0.9024283841500439,Muy Alto
0aebdfad5984037c7489448a25d51445,Male,Yes,Bank transfer (automatic),2,2017-02-10,Yes,1954-12-06,,ES,8369,Internet,2023-01-31,86.7,Fiber optic,Yes,Yes,Yes,No,1.0,No,2023-01-31,3,51.31,70,0.9021888487823614,Muy Alto
a03a8c333257e6ab0a3758d2dd494229,Male,No,Credit card (automatic),2,2019-07-03,Yes,1989-05-06,,ES,23189,Store,2023-01-31,63.7,DSL,Yes,No,No,Yes,1.0,Yes,2023-01-31,4,57.21,35,0.9021766605701802,Muy Alto
a7b5a0dbf10dec29a2fc426b2f7442ba,Male,Yes,Electronic check,0,2022-05-11,No,2007-11-19,,ES,48073,Internet,2023-01-31,66.65,DSL,No,Yes,No,Yes,1.0,Yes,2023-01-31,4,63.64,17,0.9018013023758528,Muy Alto
ab119b825bced7b5b1c5ccd962b7fdb0,Female,No,Bank transfer (automatic),0,2017-12-26,Yes,2005-08-11,,ES,3561,Store,2023-01-31,93.7,Fiber optic,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,4,49.12,19,0.9010409751990409,Muy Alto
f8d99fd778c88a98120a79e83ab7c79a,Female,Yes,Mailed check,0,2022-12-24,No,2008-12-25,,ES,17321,Internet,2023-01-31,79.15,Fiber optic,No,Yes,No,No,2.0,No,2023-01-31,4,91.85,16,0.9009958501457151,Muy Alto
9208bcba48b03aacd28ae0638601fd94,Female,No,Electronic check,0,2020-07-26,No,1982-12-21,,ES,42277,Store,2023-01-31,100.45,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,4,77.57,42,0.9009800217784866,Muy Alto
1f35a81448a53f28f40db4a66d0f996a,Female,No,Credit card (automatic),2,2017-06-06,Yes,2001-08-09,,ES,35349,Internet,2023-01-31,54.2,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,3,34.57,23,0.9008667453269914,Muy Alto
727419edbbf683b3397ab408e689c4c1,Male,Yes,Electronic check,0,2021-12-20,No,1970-12-01,,ES,12435,Phone,2023-01-31,20.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,58.33,54,0.900505392954334,Muy Alto
3021eac44c34f2e5f2217731e673514b,Male,Yes,Electronic check,0,2021-08-19,Yes,1942-01-17,,ES,39365,Store,2023-01-31,94.8,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,5,81.72,83,0.9003259721086977,Muy Alto
1de4ed6fab0b46a0ca8e017ec9efaf67,Male,Yes,Electronic check,0,2020-04-06,Yes,1951-01-23,,ES,40366,Phone,2023-01-31,50.0,DSL,No,Yes,Yes,Yes,0.0,Yes,2023-01-31,4,66.9,73,0.8998694011367047,Muy Alto
36e8855194a7224ef1905a136b7bb105,Female,Yes,Credit card (automatic),0,2017-04-18,Yes,1971-09-27,,ES,50550,Store,2023-01-31,106.4,Fiber optic,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,4,43.86,53,0.8997843805270976,Muy Alto
4dd790390ea37f2ac2eadcc2fcb7f819,Male,Yes,Credit card (automatic),0,2017-01-16,Yes,1945-04-27,,ES,1278,Phone,2023-01-31,84.8,Fiber optic,Yes,Yes,No,Yes,1.0,No,2023-01-31,4,64.57,79,0.8992950027799453,Muy Alto
5695125b5f5a43cabcdbb0e2886ef981,Male,No,Mailed check,1,2017-09-21,Yes,1974-09-15,,ES,11455,Store,2023-01-31,69.25,DSL,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,3,35.18,50,0.8991049654283829,Muy Alto
b4f7d071b726c85a1d5f16e15e3cc609,Female,No,Mailed check,0,2022-12-15,No,2001-11-01,,ES,3606,Store,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,55.3,23,0.8980782531167947,Muy Alto
77e768a0c8378fb0a03e8cc61904c38a,Male,No,Credit card (automatic),0,2017-04-22,No,1960-07-26,,ES,10373,Phone,2023-01-31,74.1,DSL,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,3,46.29,64,0.8978202537156769,Muy Alto
715a3da127279784ab26560ab9a09291,Male,No,Electronic check,0,2022-09-09,No,1983-09-21,,ES,1066,Store,2023-01-31,86.05,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,4,85.68,41,0.8977725679030101,Muy Alto
74ba07d219c0fc3a8ecd91fd5be461e3,Male,No,Credit card (automatic),0,2019-03-23,No,1986-03-11,,ES,48524,Phone,2023-01-31,33.7,DSL,No,No,Yes,Yes,0.0,No,2023-01-31,3,53.64,38,0.8970674017010433,Muy Alto
2a6560a7ae0249bd2db50e9ed32663db,Male,Yes,Electronic check,0,2017-06-01,Yes,1989-01-08,,ES,8250,Internet,2023-01-31,111.05,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,3,46.03,35,0.8965206319802977,Muy Alto
294300fd2f2bf4ddfe72d8bea27c5074,Male,Yes,Mailed check,2,2022-08-19,Yes,1964-11-20,,ES,19614,Store,2023-01-31,55.7,DSL,No,No,No,Yes,2.0,No,2023-01-31,3,52.51,60,0.8964072027687364,Muy Alto
99647e5774b1e50f1f8a42963f6e2615,Female,No,Credit card (automatic),2,2021-10-26,No,2001-11-23,,ES,8378,Phone,2023-01-31,65.6,DSL,Yes,Yes,Yes,Yes,1.0,No,2023-01-31,4,54.02,23,0.8955955299989294,Muy Alto
94ec351e58d4f83355574edb89d4e83e,Female,Yes,Electronic check,1,2019-06-21,No,1984-12-01,,ES,42257,Store,2023-01-31,25.1,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,34.11,40,0.8955604257684385,Muy Alto
a8855c4b97988f010af55e1fe99673fb,Female,No,Mailed check,0,2017-01-05,Yes,2001-11-27,,ES,18160,Store,2023-01-31,85.1,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,3,34.15,23,0.8951966065917273,Muy Alto
